"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"HDFCBANK","EQ","23-Jan-2018","       1963.35","       1965.00","       1966.70","       1943.30","       1951.50","       1951.30","       1953.81","    1261949","          2465611788.75","      41602","     726995","         57.61"
"HDFCBANK","EQ","24-Jan-2018","       1951.30","       1952.55","       1969.00","       1950.60","       1957.60","       1957.65","       1958.02","    1197642","          2345001018.50","      20553","     698354","         58.31"
"HDFCBANK","EQ","25-Jan-2018","       1957.65","       1953.90","       1980.00","       1950.50","       1969.00","       1974.95","       1968.83","    2180917","          4293844957.45","      33097","    1165553","         53.44"
"HDFCBANK","EQ","29-Jan-2018","       1974.95","       1978.00","       2006.95","       1978.00","       2000.60","       1999.65","       1995.69","    2058973","          4109064049.90","      48366","    1249653","         60.69"
"HDFCBANK","EQ","30-Jan-2018","       1999.65","       1997.80","       2001.90","       1984.15","       1995.55","       1995.50","       1994.03","    1599390","          3189237269.90","      37667","    1057272","         66.10"
"HDFCBANK","EQ","31-Jan-2018","       1995.50","       1989.40","       2013.50","       1987.00","       2004.60","       2005.70","       2003.12","    1735837","          3477096561.15","      45781","    1045031","         60.20"
"HDFCBANK","EQ","01-Feb-2018","       2005.70","       2006.00","       2015.00","       1985.30","       1986.50","       1991.15","       2001.09","    1630355","          3262488565.95","      34891","     701699","         43.04"
"HDFCBANK","EQ","02-Feb-2018","       1991.15","       1986.00","       1989.90","       1941.50","       1941.50","       1948.00","       1963.93","    1836531","          3606812369.00","      60365","    1231464","         67.05"
"HDFCBANK","EQ","05-Feb-2018","       1948.00","       1918.00","       1935.25","       1905.85","       1918.00","       1913.85","       1916.75","    1981696","          3798409854.65","      49748","    1385911","         69.94"
"HDFCBANK","EQ","06-Feb-2018","       1913.85","       1860.00","       1912.00","       1836.30","       1898.80","       1896.80","       1868.86","    2687451","          5022468828.20","      74329","    1279189","         47.60"
"HDFCBANK","EQ","07-Feb-2018","       1896.80","       1907.00","       1907.00","       1862.40","       1868.50","       1872.80","       1875.43","    2091243","          3921971760.25","      57480","     993289","         47.50"
"HDFCBANK","EQ","08-Feb-2018","       1872.80","       1884.00","       1898.60","       1866.50","       1882.00","       1880.95","       1887.25","    1292861","          2439953543.35","      53803","     559966","         43.31"
"HDFCBANK","EQ","09-Feb-2018","       1880.95","       1847.90","       1864.70","       1844.10","       1852.00","       1849.50","       1853.01","    1602238","          2968965973.20","      52830","     837518","         52.27"
"HDFCBANK","EQ","12-Feb-2018","       1849.50","       1860.00","       1886.00","       1855.15","       1880.00","       1876.65","       1872.43","    1095277","          2050832316.70","      22502","     700531","         63.96"
"HDFCBANK","EQ","14-Feb-2018","       1876.65","       1889.80","       1897.90","       1874.65","       1879.85","       1883.15","       1889.56","     894297","          1689825412.30","      31815","     517624","         57.88"
"HDFCBANK","EQ","15-Feb-2018","       1883.15","       1889.70","       1894.75","       1875.00","       1881.25","       1881.90","       1882.55","    1228806","          2313293856.75","      32753","     742302","         60.41"
"HDFCBANK","EQ","16-Feb-2018","       1881.90","       1883.90","       1894.85","       1875.65","       1880.40","       1878.60","       1883.79","     895880","          1687649892.10","      22732","     355509","         39.68"
"HDFCBANK","EQ","19-Feb-2018","       1878.60","       1882.60","       1887.60","       1859.05","       1880.00","       1878.20","       1876.45","     913638","          1714398525.10","      25194","     457562","         50.08"
"HDFCBANK","EQ","20-Feb-2018","       1878.20","       1884.75","       1885.85","       1858.80","       1860.15","       1863.20","       1875.40","    1021017","          1914810586.35","      31634","     582362","         57.04"
"HDFCBANK","EQ","21-Feb-2018","       1863.20","       1867.95","       1868.55","       1852.20","       1859.20","       1857.40","       1858.84","     688268","          1279377292.30","      32317","     352348","         51.19"
"HDFCBANK","EQ","22-Feb-2018","       1857.40","       1850.00","       1860.00","       1841.55","       1850.15","       1853.20","       1851.20","    3313399","          6133748038.60","      41538","    1640988","         49.53"
"HDFCBANK","EQ","23-Feb-2018","       1853.20","       1856.90","       1884.85","       1850.40","       1877.00","       1880.55","       1869.03","    1019187","          1904887235.65","      18810","     553315","         54.29"
"HDFCBANK","EQ","26-Feb-2018","       1880.55","       1888.10","       1914.80","       1883.55","       1912.50","       1911.55","       1904.10","    1197221","          2279631074.55","      30059","     692072","         57.81"
"HDFCBANK","EQ","27-Feb-2018","       1911.55","       1914.75","       1921.75","       1900.00","       1900.50","       1902.55","       1908.74","    1196832","          2284446196.60","      26645","     764702","         63.89"
"HDFCBANK","EQ","28-Feb-2018","       1902.55","       1889.55","       1895.45","       1878.00","       1888.00","       1884.20","       1883.79","    1016591","          1915043360.40","      29207","     533917","         52.52"
"HDFCBANK","EQ","01-Mar-2018","       1884.20","       1879.30","       1893.30","       1868.00","       1868.05","       1874.35","       1884.58","     977460","          1842102392.05","      24955","     492115","         50.35"
"HDFCBANK","EQ","05-Mar-2018","       1874.35","       1874.15","       1878.00","       1858.25","       1866.00","       1869.95","       1867.66","     945366","          1765625423.40","      60906","     482154","         51.00"
"HDFCBANK","EQ","06-Mar-2018","       1869.95","       1870.00","       1879.90","       1839.50","       1840.00","       1846.25","       1864.57","    1144207","          2133448786.30","      32346","     587401","         51.34"
"HDFCBANK","EQ","07-Mar-2018","       1846.25","       1840.00","       1853.40","       1828.50","       1831.10","       1832.60","       1839.17","    1407041","          2587784690.15","      41147","     786990","         55.93"
"HDFCBANK","EQ","08-Mar-2018","       1832.60","       1839.80","       1858.50","       1832.00","       1850.00","       1852.85","       1844.42","    1379681","          2544714180.10","      26260","     841822","         61.02"
"HDFCBANK","EQ","09-Mar-2018","       1852.85","       1854.95","       1865.25","       1844.00","       1846.15","       1851.05","       1856.06","    1027027","          1906219129.55","      29867","     583405","         56.81"
"HDFCBANK","EQ","12-Mar-2018","       1851.05","       1860.20","       1869.45","       1853.40","       1866.30","       1867.25","       1863.99","    1639279","          3055594028.90","      34880","    1156796","         70.57"
"HDFCBANK","EQ","13-Mar-2018","       1867.25","       1867.45","       1884.75","       1855.00","       1859.45","       1860.25","       1870.24","    1281050","          2395869816.40","      32044","     696918","         54.40"
"HDFCBANK","EQ","14-Mar-2018","       1860.25","       1856.00","       1867.90","       1848.00","       1864.00","       1864.50","       1857.75","     920098","          1709311423.00","      36271","     509645","         55.39"
"HDFCBANK","EQ","15-Mar-2018","       1864.50","       1865.20","       1887.50","       1865.20","       1873.50","       1880.80","       1879.20","    1467731","          2758155776.80","      44905","     802388","         54.67"
"HDFCBANK","EQ","16-Mar-2018","       1880.80","       1880.00","       1881.10","       1846.55","       1858.00","       1853.00","       1861.09","    1974084","          3673949096.80","      35446","    1068955","         54.15"
"HDFCBANK","EQ","19-Mar-2018","       1853.00","       1853.00","       1860.00","       1843.15","       1847.00","       1847.25","       1851.78","    1959685","          3628898883.95","      60212","    1210689","         61.78"
"HDFCBANK","EQ","20-Mar-2018","       1847.25","       1845.10","       1855.90","       1835.25","       1842.90","       1839.50","       1845.17","     914343","          1687115132.50","      23270","     453848","         49.64"
"HDFCBANK","EQ","21-Mar-2018","       1839.50","       1848.00","       1863.20","       1843.30","       1858.95","       1858.90","       1853.89","    1480285","          2744280455.50","      44655","     947180","         63.99"
"HDFCBANK","EQ","22-Mar-2018","       1858.90","       1858.90","       1880.00","       1855.10","       1863.00","       1867.75","       1872.05","    1668306","          3123149751.50","      37562","     856679","         51.35"
"HDFCBANK","EQ","23-Mar-2018","       1867.75","       1846.65","       1853.10","       1837.25","       1842.25","       1841.55","       1844.22","    1797538","          3315060067.50","      34048","     886132","         49.30"
"HDFCBANK","EQ","26-Mar-2018","       1841.55","       1839.90","       1900.00","       1833.50","       1896.20","       1893.45","       1868.66","    2625442","          4906054711.20","      86610","    1573073","         59.92"
"HDFCBANK","EQ","27-Mar-2018","       1893.45","       1893.80","       1899.00","       1876.00","       1894.05","       1892.60","       1888.52","    1534209","          2897382139.25","      31150","     797281","         51.97"
"HDFCBANK","EQ","28-Mar-2018","       1892.60","       1882.95","       1899.70","       1876.05","       1890.00","       1886.10","       1886.44","    2209377","          4167862538.70","      50573","    1205141","         54.55"
"HDFCBANK","EQ","02-Apr-2018","       1886.10","       1890.50","       1935.75","       1890.50","       1931.90","       1931.20","       1917.34","    1149092","          2203201439.60","      37803","     656967","         57.17"
"HDFCBANK","EQ","03-Apr-2018","       1931.20","       1923.95","       1925.70","       1911.00","       1913.00","       1915.90","       1917.02","    1019971","          1955306114.65","      48938","     592029","         58.04"
"HDFCBANK","EQ","04-Apr-2018","       1915.90","       1912.95","       1924.95","       1878.45","       1883.10","       1883.25","       1903.29","     928527","          1767257058.20","      34499","     456685","         49.18"
"HDFCBANK","EQ","05-Apr-2018","       1883.25","       1901.30","       1914.00","       1890.20","       1913.10","       1908.90","       1900.56","    1214723","          2308652574.50","      61633","     605874","         49.88"
"HDFCBANK","EQ","06-Apr-2018","       1908.90","       1912.20","       1926.45","       1905.80","       1920.10","       1923.40","       1917.27","     930002","          1783068526.10","      24914","     466973","         50.21"
"HDFCBANK","EQ","09-Apr-2018","       1923.40","       1918.80","       1942.00","       1916.40","       1937.00","       1939.05","       1936.30","    1000884","          1938008165.25","      32002","     541199","         54.07"
"HDFCBANK","EQ","10-Apr-2018","       1939.05","       1943.00","       1943.00","       1913.50","       1921.20","       1920.85","       1920.94","    1516809","          2913693991.15","      55147","     947252","         62.45"
"HDFCBANK","EQ","11-Apr-2018","       1920.85","       1915.90","       1920.00","       1905.40","       1918.00","       1918.85","       1913.82","     717703","          1373553935.90","      64684","     382502","         53.30"
"HDFCBANK","EQ","12-Apr-2018","       1918.85","       1916.00","       1932.90","       1905.90","       1925.00","       1928.80","       1920.27","    1178129","          2262325817.35","      26955","     476496","         40.45"
"HDFCBANK","EQ","13-Apr-2018","       1928.80","       1928.00","       1940.00","       1919.10","       1930.00","       1925.00","       1928.02","     824293","          1589255010.75","      26003","     394398","         47.85"
"HDFCBANK","EQ","16-Apr-2018","       1925.00","       1920.00","       1950.00","       1919.85","       1943.50","       1942.10","       1938.89","     711936","          1380367127.00","      21855","     318462","         44.73"
"HDFCBANK","EQ","17-Apr-2018","       1942.10","       1943.50","       1951.00","       1934.10","       1950.00","       1948.50","       1944.42","     666958","          1296845993.15","      21401","     354286","         53.12"
"HDFCBANK","EQ","18-Apr-2018","       1948.50","       1951.00","       1953.50","       1930.05","       1934.00","       1932.60","       1942.91","     678180","          1317640648.70","      21302","     345977","         51.02"
"HDFCBANK","EQ","19-Apr-2018","       1932.60","       1940.00","       1944.80","       1933.00","       1939.00","       1939.00","       1938.07","     792258","          1535448277.65","      36850","     456501","         57.62"
"HDFCBANK","EQ","20-Apr-2018","       1939.00","       1941.00","       1961.00","       1932.15","       1959.70","       1955.90","       1945.78","    2340345","          4553789223.35","      70006","    1792050","         76.57"
"HDFCBANK","EQ","23-Apr-2018","       1955.90","       1979.00","       1979.00","       1860.30","       1939.50","       1935.75","       1947.51","    3826155","          7451481658.40","      76106","    1003096","         26.22"
"HDFCBANK","EQ","24-Apr-2018","       1935.75","       1935.00","       1948.05","       1926.00","       1934.10","       1935.00","       1935.57","    1259354","          2437572242.55","      33400","     466047","         37.01"
"HDFCBANK","EQ","25-Apr-2018","       1935.00","       1927.90","       1938.00","       1912.00","       1920.00","       1920.75","       1924.27","    1005148","          1934175516.30","      42185","     468604","         46.62"
"HDFCBANK","EQ","26-Apr-2018","       1920.75","       1916.80","       1939.20","       1911.25","       1926.10","       1930.25","       1930.42","    1961870","          3787241208.70","      33677","     907515","         46.26"
"HDFCBANK","EQ","27-Apr-2018","       1930.25","       1933.00","       1935.50","       1912.50","       1925.00","       1923.40","       1918.50","    1444252","          2770792412.60","      47025","     825792","         57.18"
"HDFCBANK","EQ","30-Apr-2018","       1923.40","       1930.00","       1954.80","       1928.80","       1945.10","       1944.30","       1945.70","    1152388","          2242199201.20","      32030","     649513","         56.36"
"HDFCBANK","EQ","02-May-2018","       1944.30","       1950.00","       1978.00","       1946.00","       1969.55","       1969.50","       1965.16","    1775012","          3488178418.55","      62881","     938108","         52.85"
"HDFCBANK","EQ","03-May-2018","       1969.50","       1968.05","       1974.90","       1946.00","       1968.00","       1967.90","       1963.23","    1038193","          2038207486.90","      30529","     365265","         35.18"
"HDFCBANK","EQ","04-May-2018","       1967.90","       1970.00","       1990.00","       1966.30","       1985.40","       1988.50","       1981.08","    1720359","          3408176310.05","      33291","    1084558","         63.04"
"HDFCBANK","EQ","07-May-2018","       1988.50","       1981.65","       1987.30","       1975.00","       1977.50","       1977.40","       1980.88","    1316032","          2606904358.55","      32517","     781466","         59.38"
"HDFCBANK","EQ","08-May-2018","       1977.40","       1979.25","       1979.90","       1954.60","       1966.50","       1967.05","       1964.31","    1775141","          3486935564.55","      30036","    1149021","         64.73"
"HDFCBANK","EQ","09-May-2018","       1967.05","       1956.15","       1980.50","       1956.15","       1978.10","       1978.40","       1973.46","    1081833","          2134957238.80","      30775","     618193","         57.14"
"HDFCBANK","EQ","10-May-2018","       1978.40","       1988.60","       1999.00","       1982.00","       1985.30","       1992.70","       1991.88","    1792918","          3571274019.00","      41455","     943387","         52.62"
"HDFCBANK","EQ","11-May-2018","       1992.70","       1992.70","       2017.00","       1986.00","       2010.65","       2011.75","       1999.73","    1514267","          3028118877.90","      49338","     879712","         58.09"
"HDFCBANK","EQ","14-May-2018","       2011.75","       2017.20","       2027.40","       2012.40","       2024.00","       2021.75","       2021.18","    1185729","          2396569105.70","      35034","     663572","         55.96"
"HDFCBANK","EQ","15-May-2018","       2021.75","       2027.05","       2065.00","       2026.70","       2040.25","       2037.80","       2046.53","    2456671","          5027645858.00","      52626","    1289131","         52.47"
"HDFCBANK","EQ","16-May-2018","       2037.80","       2030.55","       2049.00","       2017.15","       2027.50","       2023.35","       2031.04","    1710401","          3473886890.25","      56061","    1109107","         64.84"
"HDFCBANK","EQ","17-May-2018","       2023.35","       2023.85","       2044.45","       2012.50","       2040.85","       2027.75","       2022.12","    1653869","          3344316980.15","      28827","     747275","         45.18"
"HDFCBANK","EQ","18-May-2018","       2027.75","       2024.70","       2024.70","       2003.50","       2011.90","       2012.15","       2014.47","    1304365","          2627602348.90","      47647","     660982","         50.67"
"HDFCBANK","EQ","21-May-2018","       2012.15","       2016.10","       2021.00","       1986.05","       1997.10","       1993.05","       1993.75","    1212027","          2416479609.35","      37162","     711864","         58.73"
"HDFCBANK","EQ","22-May-2018","       1993.05","       1998.70","       2013.95","       1985.50","       1989.90","       1989.90","       1997.96","     990093","          1978165831.95","      57895","     582922","         58.88"
"HDFCBANK","EQ","23-May-2018","       1989.90","       1987.80","       1994.00","       1963.40","       1965.00","       1967.50","       1976.78","    1431573","          2829907721.45","      43333","     733712","         51.25"
"HDFCBANK","EQ","24-May-2018","       1967.50","       1967.10","       1990.25","       1956.35","       1989.20","       1986.00","       1970.67","    1130186","          2227221743.05","      22930","     343874","         30.43"
"HDFCBANK","EQ","25-May-2018","       1986.00","       1990.00","       2016.00","       1989.90","       2008.00","       2008.70","       2004.87","    1189897","          2385592681.10","      34306","     609785","         51.25"
"HDFCBANK","EQ","28-May-2018","       2008.70","       2007.80","       2052.00","       2006.00","       2038.25","       2042.20","       2037.48","    1275985","          2599796071.15","      35912","     612923","         48.04"
"HDFCBANK","EQ","29-May-2018","       2042.20","       2038.00","       2052.70","       2028.80","       2031.60","       2032.60","       2042.07","     837811","          1710866826.80","      37142","     336056","         40.11"
"HDFCBANK","EQ","30-May-2018","       2032.60","       2019.70","       2053.00","       2016.30","       2050.50","       2048.35","       2040.97","    1216749","          2483350965.90","      40713","     505099","         41.51"
"HDFCBANK","EQ","31-May-2018","       2048.35","       2100.00","       2160.00","       2080.00","       2130.00","       2139.45","       2118.27","    9909798","         20991620343.45","     172676","    4103328","         41.41"
"HDFCBANK","EQ","01-Jun-2018","       2139.45","       2116.00","       2138.00","       2101.00","       2106.95","       2110.60","       2116.77","    5287839","         11193143671.65","      99119","    1532118","         28.97"
"HDFCBANK","EQ","04-Jun-2018","       2110.60","       2150.00","       2157.00","       2037.95","       2045.00","       2046.20","       2098.04","   22199081","         46574473923.00","     245711","   13914623","         62.68"
"HDFCBANK","EQ","05-Jun-2018","       2046.20","       2050.00","       2066.95","       2023.00","       2064.85","       2063.60","       2050.50","    4276365","          8768700389.80","     107261","    2076336","         48.55"
"HDFCBANK","EQ","06-Jun-2018","       2063.60","       2060.20","       2064.80","       2045.00","       2057.40","       2057.35","       2057.29","    2445500","          5031101788.00","      95270","    1579516","         64.59"
"HDFCBANK","EQ","07-Jun-2018","       2057.35","       2073.20","       2079.80","       2053.20","       2061.90","       2062.20","       2070.16","    2640974","          5467251083.65","      78397","    1574412","         59.61"
"HDFCBANK","EQ","08-Jun-2018","       2062.20","       2059.00","       2061.25","       2035.00","       2048.95","       2049.35","       2046.16","    1545222","          3161769178.30","     104515","     884695","         57.25"
"HDFCBANK","EQ","11-Jun-2018","       2049.35","       2051.90","       2062.95","       2038.80","       2041.75","       2042.30","       2051.22","    1772797","          3636404884.75","      57753","    1138924","         64.24"
"HDFCBANK","EQ","12-Jun-2018","       2042.30","       2051.90","       2052.70","       2038.40","       2045.00","       2043.85","       2045.45","    1308564","          2676605962.70","      54586","     871913","         66.63"
"HDFCBANK","EQ","13-Jun-2018","       2043.85","       2052.00","       2054.80","       2024.10","       2032.00","       2031.45","       2034.95","    1974490","          4017987612.55","     103434","    1353016","         68.52"
"HDFCBANK","EQ","14-Jun-2018","       2031.45","       2030.00","       2045.00","       2025.00","       2035.00","       2037.40","       2039.58","    4231894","          8631283806.05","      96797","    2913891","         68.86"
"HDFCBANK","EQ","15-Jun-2018","       2037.40","       2026.00","       2038.90","       2022.30","       2027.00","       2029.60","       2031.56","    2720204","          5526268358.45","      90605","    1836184","         67.50"
"HDFCBANK","EQ","18-Jun-2018","       2029.60","       2030.10","       2038.80","       2009.10","       2018.00","       2019.15","       2019.92","    1871851","          3780992319.50","      86693","    1149303","         61.40"
"HDFCBANK","EQ","19-Jun-2018","       2019.15","       2024.95","       2040.70","       2019.30","       2023.00","       2023.50","       2028.53","    2745288","          5568904836.00","     117626","    1709015","         62.25"
"HDFCBANK","EQ","20-Jun-2018","       2023.50","       2026.00","       2058.00","       2025.00","       2056.00","       2056.15","       2046.34","    2262928","          4630722761.10","      90621","    1568971","         69.33"
"HDFCBANK","EQ","21-Jun-2018","       2056.15","       2060.00","       2070.80","       2047.05","       2056.55","       2057.60","       2058.53","    3377676","          6953041564.40","     115968","    1771901","         52.46"
"HDFCBANK","EQ","22-Jun-2018","       2057.60","       2056.95","       2088.80","       2049.85","       2082.25","       2083.35","       2066.71","    1962245","          4055397420.60","      61594","     935825","         47.69"
"HDFCBANK","EQ","25-Jun-2018","       2083.35","       2083.05","       2097.80","       2073.05","       2094.95","       2094.95","       2090.83","    1748084","          3654945764.00","      92981","    1066469","         61.01"
"HDFCBANK","EQ","26-Jun-2018","       2094.95","       2086.05","       2103.00","       2079.85","       2092.00","       2093.70","       2096.18","    2290483","          4801266126.50","     105856","    1488070","         64.97"
"HDFCBANK","EQ","27-Jun-2018","       2093.70","       2093.00","       2119.50","       2090.00","       2114.90","       2112.60","       2111.09","    4781701","         10094601459.25","     143081","    3797571","         79.42"
"HDFCBANK","EQ","28-Jun-2018","       2112.60","       2115.00","       2140.00","       2111.20","       2126.50","       2130.85","       2127.87","    9383385","         19966613731.85","     164533","    6546679","         69.77"
"HDFCBANK","EQ","29-Jun-2018","       2130.85","       2121.70","       2140.00","       2105.10","       2111.00","       2108.45","       2124.32","    4864530","         10333807329.25","     133620","    3762199","         77.34"
"HDFCBANK","EQ","02-Jul-2018","       2108.45","       2108.35","       2108.40","       2063.25","       2069.85","       2073.25","       2078.06","    2466219","          5124945922.90","     118052","    1633841","         66.25"
"HDFCBANK","EQ","03-Jul-2018","       2073.25","       2073.25","       2085.00","       2065.60","       2070.00","       2070.20","       2073.27","    1715775","          3557268417.70","      64961","    1133429","         66.06"
"HDFCBANK","EQ","04-Jul-2018","       2070.20","       2076.25","       2108.05","       2069.00","       2100.90","       2103.55","       2090.23","    1524498","          3186547034.65","      67233","     867409","         56.90"
"HDFCBANK","EQ","05-Jul-2018","       2103.55","       2105.00","       2129.00","       2092.55","       2120.50","       2123.75","       2119.49","    2433992","          5158831728.40","     135292","    1634932","         67.17"
"HDFCBANK","EQ","06-Jul-2018","       2123.75","       2113.30","       2135.55","       2111.35","       2118.00","       2115.15","       2122.21","    2030336","          4308795255.80","      76333","    1394036","         68.66"
"HDFCBANK","EQ","09-Jul-2018","       2115.15","       2121.85","       2130.00","       2107.75","       2126.40","       2125.65","       2123.14","    1545574","          3281471871.25","      56861","     957033","         61.92"
"HDFCBANK","EQ","10-Jul-2018","       2125.65","       2129.90","       2149.60","       2125.00","       2148.00","       2146.40","       2144.28","    2737684","          5870364267.55","      80725","    1953799","         71.37"
"HDFCBANK","EQ","11-Jul-2018","       2146.40","       2145.05","       2155.70","       2134.80","       2148.75","       2148.25","       2148.79","    1464480","          3146852927.75","      63991","     828199","         56.55"
"HDFCBANK","EQ","12-Jul-2018","       2148.25","       2152.90","       2179.85","       2152.00","       2163.05","       2165.95","       2170.17","    2005167","          4351559174.60","      87962","     926204","         46.19"
"HDFCBANK","EQ","13-Jul-2018","       2165.95","       2168.40","       2190.80","       2163.10","       2181.00","       2180.90","       2182.75","    1790297","          3907766215.55","      71689","    1108502","         61.92"
"HDFCBANK","EQ","16-Jul-2018","       2180.90","       2179.40","       2190.05","       2163.75","       2169.00","       2168.85","       2173.65","    2254334","          4900127771.25","     108838","    1668988","         74.03"
"HDFCBANK","EQ","17-Jul-2018","       2168.85","       2163.25","       2181.00","       2163.25","       2179.35","       2176.75","       2174.09","    1590481","          3457854302.10","      67757","    1122147","         70.55"
"HDFCBANK","EQ","18-Jul-2018","       2176.75","       2187.00","       2220.00","       2173.65","       2175.05","       2176.20","       2197.09","    4365068","          9590431537.00","     171949","    2759227","         63.21"
"HDFCBANK","EQ","19-Jul-2018","       2176.20","       2183.00","       2193.50","       2171.00","       2189.85","       2186.10","       2183.12","    1326194","          2895239288.35","      64415","     577761","         43.57"
"HDFCBANK","EQ","20-Jul-2018","       2186.10","       2186.10","       2202.85","       2171.10","       2185.00","       2189.05","       2181.89","    2501741","          5458512867.90","     106355","    1752814","         70.06"
"HDFCBANK","EQ","23-Jul-2018","       2189.05","       2150.00","       2178.00","       2138.05","       2149.70","       2156.45","       2161.43","    4220033","          9121307521.05","     133259","    2430709","         57.60"
"HDFCBANK","EQ","24-Jul-2018","       2156.45","       2147.00","       2169.00","       2147.00","       2162.50","       2159.75","       2161.82","    1302198","          2815119558.20","      68274","     675430","         51.87"
"HDFCBANK","EQ","25-Jul-2018","       2159.75","       2164.65","       2176.80","       2160.00","       2171.50","       2170.35","       2169.01","    1759654","          3816707951.15","      90191","    1050926","         59.72"
"HDFCBANK","EQ","26-Jul-2018","       2170.35","       2165.00","       2203.45","       2165.00","       2197.10","       2192.60","       2187.34","    5320273","         11637254767.20","     127857","    3327638","         62.55"
"HDFCBANK","EQ","27-Jul-2018","       2192.60","       2201.95","       2211.95","       2184.70","       2203.05","       2202.15","       2198.69","    2638649","          5801564430.60","      89804","    1858964","         70.45"
"HDFCBANK","EQ","30-Jul-2018","       2202.15","       2199.00","       2199.00","       2159.40","       2164.70","       2169.90","       2172.52","    1792280","          3893772394.60","      74697","    1033733","         57.68"
"HDFCBANK","EQ","31-Jul-2018","       2169.90","       2160.00","       2185.90","       2150.05","       2183.45","       2179.50","       2166.28","    2215236","          4798817147.85","      98101","    1349477","         60.92"
"HDFCBANK","EQ","01-Aug-2018","       2179.50","       2162.80","       2175.00","       2151.70","       2153.70","       2158.70","       2165.15","    1517890","          3286456658.00","      70160","     970508","         63.94"
"HDFCBANK","EQ","02-Aug-2018","       2158.70","       2153.50","       2153.70","       2121.35","       2131.60","       2130.20","       2133.82","    2226426","          4750789246.75","      99571","    1420930","         63.82"
"HDFCBANK","EQ","03-Aug-2018","       2130.20","       2133.55","       2147.05","       2114.00","       2121.25","       2121.65","       2125.56","    3401002","          7229046230.40","      96409","    2509448","         73.79"
"HDFCBANK","EQ","06-Aug-2018","       2121.65","       2121.00","       2137.40","       2106.10","       2114.50","       2114.30","       2121.83","    1436158","          3047281357.10","      83966","     715425","         49.82"
"HDFCBANK","EQ","07-Aug-2018","       2114.30","       2125.00","       2134.50","       2108.00","       2133.80","       2130.90","       2122.33","    1857114","          3941407412.75","      90909","    1000787","         53.89"
